content_type,scope,stable_id,evidence_kinds,system,code_role,confidence,source_path
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/Core/PreparedStartPartyGameplayApplier.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/DiseaseFieldResponseRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/CropCycleInputRequirementAuthority.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/Planning/ResourceEconomyForecastService.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/V27EmbeddedWorkValueCalculator.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:infrastructure,runtime,exact-literal-consumer,Assets/Scripts/Services/Infrastructure/Industrial/FluidFacilityInputOwnerAuthority.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:infrastructure,runtime,exact-literal-consumer,Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:infrastructure,persistence,exact-literal-consumer,Assets/Scripts/Services/Infrastructure/Industrial/IndustrialInfrastructureSaveValidation.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:infrastructure,runtime,exact-literal-consumer,Assets/Scripts/Services/Infrastructure/Industrial/ProcessFluidUseRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:medical,runtime,exact-literal-consumer,Assets/Scripts/Services/Medical/SurgeryOrderPlanningService.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/CharacterPrimitiveSurvivalRunner.cs
ResourceItemDefinitionSO,stable-id,resource:clean-water,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:dark-resin,stable-id-literal,services:combat,runtime,exact-literal-consumer,Assets/Scripts/Services/Combat/EquipmentEvolutionRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:dark-resin,stable-id-literal,services:facilityevolution,runtime,exact-literal-consumer,Assets/Scripts/Services/FacilityEvolution/FacilityInstanceEvolutionRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:egg,stable-id-literal,services:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Services/Wildlife/WildlifeModels.cs
ResourceItemDefinitionSO,stable-id,resource:fang,stable-id-literal,models:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Models/Wildlife/Core/WildlifeSpeciesDefinition.cs
ResourceItemDefinitionSO,stable-id,resource:feather,stable-id-literal,services:combat,content-loading,exact-literal-consumer,Assets/Scripts/Services/Combat/CombatCraftDefinitionCatalog.cs
ResourceItemDefinitionSO,stable-id,resource:feather,stable-id-literal,services:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Services/Wildlife/WildlifeModels.cs
ResourceItemDefinitionSO,stable-id,resource:hide,stable-id-literal,models:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Models/Wildlife/Core/WildlifeSpeciesDefinition.cs
ResourceItemDefinitionSO,stable-id,resource:horn,stable-id-literal,services:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Services/Wildlife/WildlifeModels.cs
ResourceItemDefinitionSO,stable-id,resource:log,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/ProductionWorkshopAbilities.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,models:economy,content-loading,exact-literal-consumer,Assets/Scripts/Models/Economy/Content/GrandProjectRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,models:survival,runtime,exact-literal-consumer,Assets/Scripts/Models/Survival/Core/SurvivalBuildingAbilities.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/PhysicalAgeTreatmentRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,services:medical,runtime,exact-literal-consumer,Assets/Scripts/Services/Medical/SurgeryOrderPlanningService.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,services:offense,runtime,exact-literal-consumer,Assets/Scripts/Services/Offense/OffenseJourneyModel.cs
ResourceItemDefinitionSO,stable-id,resource:mana-crystal,stable-id-literal,views,player-observation,exact-literal-consumer,Assets/Scripts/Views/Buildings/UI/InstanceEquipmentEvolutionSection.cs
ResourceItemDefinitionSO,stable-id,resource:manure,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/Husbandry/AnimalHusbandryRuntime.cs
ResourceItemDefinitionSO,stable-id,resource:manure,stable-id-literal,services:economy,persistence,exact-literal-consumer,Assets/Scripts/Services/Economy/Husbandry/AnimalHusbandrySaveSection.cs
ResourceItemDefinitionSO,stable-id,resource:manure,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/Planning/ResourceEconomyForecastService.cs
ResourceItemDefinitionSO,stable-id,resource:meat,stable-id-literal,services:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Services/Wildlife/WildlifeModels.cs
ResourceItemDefinitionSO,stable-id,resource:milk,stable-id-literal,services:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Services/Wildlife/WildlifeModels.cs
ResourceItemDefinitionSO,stable-id,resource:rune-dust,stable-id-literal,models:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Models/Wildlife/Core/WildlifeSpeciesDefinition.cs
ResourceItemDefinitionSO,stable-id,resource:rune-dust,stable-id-literal,services:economy,content-loading,exact-literal-consumer,Assets/Scripts/Services/Economy/ResourceEconomyContentCatalog.cs
ResourceItemDefinitionSO,stable-id,resource:shade-fiber,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/TextileBatchCompactionService.cs
ResourceItemDefinitionSO,stable-id,resource:trail-charm,stable-id-literal,models:coresession,runtime,exact-literal-consumer,Assets/Scripts/Models/CoreSession/ExternalInfluenceContracts.cs
ResourceItemDefinitionSO,stable-id,resource:wool,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/Diagnostics/PreparedOutputCustodyMutationGuardDebugScenarios.cs
ResourceItemDefinitionSO,stable-id,resource:wool,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/TextileBatchCompactionService.cs
ResourceItemDefinitionSO,stable-id,resource:wool,stable-id-literal,services:wildlife,runtime,exact-literal-consumer,Assets/Scripts/Services/Wildlife/WildlifeModels.cs
ResourceItemDefinitionSO,stable-id,supply:alliance-signal-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:alliance-signal-kit,stable-id-literal,services:invasion,runtime,exact-literal-consumer,Assets/Scripts/Services/Invasion/InvasionDefenseKitSupplyRuntime.cs
ResourceItemDefinitionSO,stable-id,supply:certified-seed-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:certified-seed-kit,stable-id-literal,services:economy,runtime,exact-literal-consumer,Assets/Scripts/Services/Economy/CertifiedSeedSpecialThroughputContributor.cs
ResourceItemDefinitionSO,stable-id,supply:defense-mixed-ammo-box,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:defense-mixed-ammo-box,stable-id-literal,services:defense,runtime,exact-literal-consumer,Assets/Scripts/Services/Defense/DefenseFacilityInputOwnerContracts.cs
ResourceItemDefinitionSO,stable-id,supply:funeral-preparation-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:funeral-preparation-kit,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/FuneralFestivalRuntime.cs
ResourceItemDefinitionSO,stable-id,supply:fungicide,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:fungicide,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/DiseaseFieldResponseRuntime.cs
ResourceItemDefinitionSO,stable-id,supply:performance-prop-box,stable-id-literal,models:captivity,runtime,exact-literal-consumer,Assets/Scripts/Models/Captivity/Core/CircusModels.cs
ResourceItemDefinitionSO,stable-id,supply:performance-prop-box,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:pest-lure,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,supply:pest-lure,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/DiseaseFieldResponseRuntime.cs
ResourceItemDefinitionSO,stable-id,tool:administrative-seal,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:banquet-cart,stable-id-literal,models:captivity,runtime,exact-literal-consumer,Assets/Scripts/Models/Captivity/Core/CircusModels.cs
ResourceItemDefinitionSO,stable-id,tool:banquet-cart,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:field-repair-kit,stable-id-literal,models:items,content-loading,exact-literal-consumer,Assets/Scripts/Models/Items/Core/PhysicalItemRuntimeConsumerCatalog.cs
ResourceItemDefinitionSO,stable-id,tool:field-repair-kit,stable-id-literal,services:offense,runtime,exact-literal-consumer,Assets/Scripts/Services/Offense/OffenseJourneyModel.cs
ResourceItemDefinitionSO,stable-id,tool:hauling-harness,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:inspection-gauge,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:prisoner-work-kit,stable-id-literal,models:captivity,runtime,exact-literal-consumer,Assets/Scripts/Models/Captivity/Core/CaptivityItemDefinitions.cs
ResourceItemDefinitionSO,stable-id,tool:prisoner-work-kit,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:reinforced-restraint,stable-id-literal,models:captivity,runtime,exact-literal-consumer,Assets/Scripts/Models/Captivity/Core/CaptivityItemDefinitions.cs
ResourceItemDefinitionSO,stable-id,tool:reinforced-restraint,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:rune-identification-lens,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:sewing-kit,stable-id-literal,services:character,runtime,exact-literal-consumer,Assets/Scripts/Services/Character/Core/PreparedStartPartyGameplayApplier.cs
ResourceItemDefinitionSO,stable-id,tool:sewing-kit,stable-id-literal,services:economy,content-loading,exact-literal-consumer,Assets/Scripts/Services/Economy/ResourceEconomyContentCatalog.cs
ResourceItemDefinitionSO,stable-id,tool:watch-signal-horn,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,tool:weather-observation-kit,stable-id-literal,models:items,runtime,exact-literal-consumer,Assets/Scripts/Models/Items/Core/ItemPrimitives.cs
ResourceItemDefinitionSO,stable-id,waste:animal-rot,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/WorldItemStackRuntime.cs
ResourceItemDefinitionSO,stable-id,waste:animal-rot,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodSpoilageRuntime.cs
ResourceItemDefinitionSO,stable-id,waste:forbidden-rot,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/WorldItemStackRuntime.cs
ResourceItemDefinitionSO,stable-id,waste:forbidden-rot,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodSpoilageRuntime.cs
ResourceItemDefinitionSO,stable-id,waste:mixed-rot,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodSpoilageRuntime.cs
ResourceItemDefinitionSO,stable-id,waste:plant-rot,stable-id-literal,services:items,runtime,exact-literal-consumer,Assets/Scripts/Services/Items/WorldItemStackRuntime.cs
ResourceItemDefinitionSO,stable-id,waste:plant-rot,stable-id-literal,services:survival,runtime,exact-literal-consumer,Assets/Scripts/Services/Survival/SurvivalFoodSpoilageRuntime.cs
