schema,observationId,batchSemanticId,outputLineId,itemId,itemInstanceSemanticId,stackSemanticId,sliceOrdinal,quantity,massGrams,capabilityFingerprint,semanticDigest,currentSourceDigest,gameplaySceneSha256
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157181,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157181:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157181:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157181:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,c0fbd4f5b854e8c145ed31f99be0fd4ef5fd8f25a311fe63e263d8d6d7429c8a,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157182,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157182:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157182:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157182:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,d190e470ddf65d472569d4032b1eb2b7cfecde2052f73d12517819471afe8b21,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157183,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157183:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157183:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157183:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,72573a8f8c1f8e2782b67e9bf38489929d2ed9e2e18cea119fe3dca84072dfab,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157184,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157184:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157184:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157184:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,feaea53549e1b6949fa42dd18a40672c489d9fdb4fcd4778080e69ae69c7ea0e,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157185,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157185:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157185:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157185:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,2a79b35e7b49149bcdab0babb812b52aa07e352cc7ca282eeae4856b995ec11e,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157186,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157186:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157186:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157186:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,ee0907a7842560e21e8b90dcd61a58f1fdb7b7ebb8e3e1ce24dc5c11f6341c57,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157187,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157187:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157187:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157187:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,3f244f7108b16cdfb6048728fbe7dbf61975ce58658d855b17dcb2db8fa78e5e,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157188,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157188:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157188:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157188:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,7dabd8f04863c8436b103c13345d3955782eacfaeac06b5d8f0c149dab71f663,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157189,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157189:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157189:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157189:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,de583c9913d1f23e2d8ea8530579d62b963c95f4dcb5d8e5ccd0d4de4eae016c,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157190,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157190:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157190:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157190:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,05d76f8aea1130b29c4f40a5875eff41521badbc978240a05930396b0b2ef664,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157191,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157191:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157191:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157191:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,3df02a0ad512af331dcfd9ebbdf1d28cd6fe887c3d570276fda6b0fe1177e481,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157192,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157192:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157192:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157192:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,63de6e9023134be752f623d96c9d32dd6b2bf22145aec0f82c5e1f9b32243d36,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157193,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157193:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157193:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157193:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,e6e816d6616a120e1575db5d2e620f9329f18c9970f3f47dac7a39060d3aed39,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157194,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157194:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157194:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157194:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,e1ca1715e8406360fd62479fdb4ce96cf4dd4b544b9a298ec66ace651a1505a7,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157195,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157195:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157195:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157195:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,791351ef97239c92a90c2235f80e1618c8d03e46252083c679a735657d20610d,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157196,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157196:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157196:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157196:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,02cf847c2e12c935f1e2e14d73e7e893b06e2b85e958f8cc1ef29207c127b46b,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157197,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157197:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157197:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157197:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,e21a1c23dd250798dd69f1029f14d68f3f801c1829f8e84a8257e6b580e423c6,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157198,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157198:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157198:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157198:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,072426294a967f21295fae0f3427c4f5bb83b8abb82c41dc400813c18b9e4f9a,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157199,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157199:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157199:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157199:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,6b2cf4f470b6e676e607a8340c3dcbaeb247d4fdd79a3023e7a317b411df447e,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157200,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157200:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157200:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157200:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,6b73d131aa29d07535d470d817edb34a1bb98cbdf6b103762fb0d334523e3970,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157201,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157201:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157201:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157201:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,0c9852449ba596693181f607148f6527bf62b525e8246025183c9e5869fb6192,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157202,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157202:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157202:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157202:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,4301c771b316856c881adfdfb4a79df0dad0cdd4df3df70a829048168c76f6b5,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157203,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157203:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157203:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157203:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,771984f3050182c77082bb1cfdade0ff555167b75acfb5f8624381f3a880f175,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157204,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157204:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157204:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157204:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,b21dcd2344bf41c22634439d3f9a20a8e796e87d3ee26e87b232a0530f164870,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157205,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157205:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157205:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157205:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,1841bd7b1b9595c2d8a6989a9433a3265dd8b62033b5b37a564b8732660230b6,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157206,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157206:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157206:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157206:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,14cb4934b9f48d420600de4acd143448378651588a4760627ca74e7c511841a5,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157207,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157207:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157207:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157207:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,bb98c8f2e584745e5bb21b28536e20228f2f443ad072c7e3e32fef8fea4653fe,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157208,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157208:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157208:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157208:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,106b7f575e2463dc14bd75a4525fe75507e95b1751c211a15328827ceca14e0d,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157209,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157209:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157209:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157209:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,7d17efd13495deae12ffa8cebb1830f5c99d961b8836cd72c550dc52bfb1d0c4,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157210,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157210:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157210:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157210:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,39077de218c3699ab807decc9fae4796c7f8a56e53c7675d0ae5401dfe1e0ef0,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157211,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157211:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157211:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157211:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,e0f6647ef785f4b5dba2a2a7b7bb11286d2e741af1156c5e70b92114402a3eb3,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1019:workstation:forge-basic:157212,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157212:aggregate,output:combat-equipment,equipment-item:armor:powered-harness,natural-item-instance:output-clearance-observation:building:1019:workstation:forge-basic:157212:output:combat-equipment:0000,natural-stack:output-clearance-observation:building:1019:workstation:forge-basic:157212:output:combat-equipment:0000,0,1,18000,3a84e0f60f61451ec01564c6dca11e84c33248463923eee708af516213aafb68,f589b762ee4b3e5844dba9b7e54a330f85a856f4429dfa6893ea7114347ca207,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1073:workstation:mill:157181,natural-batch:output-clearance-observation:building:1073:workstation:mill:157181:aggregate,output:recipe:malt/000/main/material:malt,material:malt,,natural-stack:output-clearance-observation:building:1073:workstation:mill:157181:output:recipe:malt/000/main/material:malt:0000,0,2,700,99aabf236990c5fb09b9a1666aad7a807d8ab72b347903b6aac8ff11fed9ff42,942ee1bc8b6d992f820b752615ecbfe7e4ec725fdda3f16af2c05ac6c10e4ae2,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1073:workstation:mill:157182,natural-batch:output-clearance-observation:building:1073:workstation:mill:157182:aggregate,output:recipe:malt/000/main/material:malt,material:malt,,natural-stack:output-clearance-observation:building:1073:workstation:mill:157182:output:recipe:malt/000/main/material:malt:0000,0,2,700,99aabf236990c5fb09b9a1666aad7a807d8ab72b347903b6aac8ff11fed9ff42,eb3303e48eb81aa69bb084cd4a642e410da0336465ef8d41bd61494d481ee1a2,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1073:workstation:mill:157183,natural-batch:output-clearance-observation:building:1073:workstation:mill:157183:aggregate,output:recipe:malt/000/main/material:malt,material:malt,,natural-stack:output-clearance-observation:building:1073:workstation:mill:157183:output:recipe:malt/000/main/material:malt:0000,0,2,700,99aabf236990c5fb09b9a1666aad7a807d8ab72b347903b6aac8ff11fed9ff42,5013c172ab90aeb34c41a4fbdeabf6ee6ecabc269763cf991d07c3ddffb3fb29,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1073:workstation:mill:157184,natural-batch:output-clearance-observation:building:1073:workstation:mill:157184:aggregate,output:recipe:malt/000/main/material:malt,material:malt,,natural-stack:output-clearance-observation:building:1073:workstation:mill:157184:output:recipe:malt/000/main/material:malt:0000,0,2,700,99aabf236990c5fb09b9a1666aad7a807d8ab72b347903b6aac8ff11fed9ff42,6c9ff4ecdd354e6bbe2b4e861cceed5ecb5d6c1d8f26ba03d3d74463d0bd9eba,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
production-output-clearance-natural-artifact-output-slice@1,output-clearance-observation:building:1073:workstation:mill:157185,natural-batch:output-clearance-observation:building:1073:workstation:mill:157185:aggregate,output:recipe:malt/000/main/material:malt,material:malt,,natural-stack:output-clearance-observation:building:1073:workstation:mill:157185:output:recipe:malt/000/main/material:malt:0000,0,2,700,99aabf236990c5fb09b9a1666aad7a807d8ab72b347903b6aac8ff11fed9ff42,e865438ed9bd8603b95c4c40c1d64c51f6256e3e552b06cae2bb7ab0ce9e65e0,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40
