source_path,code_system,layer,domain,scope,namespace,declared_symbol_count,declared_symbols,symbol_kinds,architectural_roles,optimization_techniques,architecture_system_ids
Assets/Scripts/Models/Economy/Content/GrandProjectSaveValidation.cs,models:economy,Models,Economy,runtime,,1,GrandProjectSaveValidation,class,persistence,dictionary-index; hash-membership; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/IndustrialItemDefinitions.cs,models:economy,Models,Economy,runtime,,1,IndustrialItemDefinitions,class,runtime-support,,
Assets/Scripts/Models/Economy/Content/ItemDefinitionCatalogSO.cs,models:economy,Models,Economy,runtime,,1,ItemDefinitionCatalogSO,class,authored-definition,,
Assets/Scripts/Models/Economy/Content/ItemDefinitionSO.cs,models:economy,Models,Economy,runtime,,21,ItemFeatureDefinition; ProductionItemFeature; MarketItemFeature; ResearchGateItemFeature; FoodItemFeature; MedicineItemFeature; PackagedLotItemFeature; VaccineItemFeature; PathogenSampleItemFeature; MedicalProcedureSupplyItemFeature; CropTreatmentKind; CropTreatmentPolicy; CropTreatmentItemFeature; SubstanceItemFeature; FacilitySupplyItemFeature; EquipmentItemFeature; AmmunitionItemFeature; InstallationItemFeature; BlueprintItemFeature; EvolutionCatalystItemFeature; ItemDefinitionSO,class; enum; struct,authored-definition,,
Assets/Scripts/Models/Economy/Content/MaterialEconomicProfileSO.cs,models:economy,Models,Economy,runtime,,4,MaterialEconomicProfileSO; IMaterialEconomicProfileCatalog; ResourceMaterialEconomicProfileCatalog; DerivedMaterialProfile,class; interface; struct,authored-definition,dictionary-index,
Assets/Scripts/Models/Economy/Content/PhysicalMassAuthoringContracts.cs,models:economy,Models,Economy,runtime,,11,ItemUnitSemanticKind; PackageTareDisposition; PackagingReviewDisposition; PhysicalMassDerivationKind; PhysicalHaulMassClass; PhysicalMassLossKind; PhysicalMassExternalInputKind; PhysicalMassTerminalSinkKind; CanonicalItemUnitSemantic; MaterialMassProfile; PhysicalMassTransformContract,enum; struct,player-observation,,
Assets/Scripts/Models/Economy/Content/ProductionAssemblyBridge.cs,models:economy,Models,Economy,runtime,,17,ProductionWorkstationLanePolicy; ProductionFacilityWorkstationLaneCapacityProfile; ProductionWorkstationExecutionAuthority; ProductionWorkstationExecutionModeRules; ProductionFacilityHandle; ProductionFacilityProcessFluidCapacityProfile; ProductionFacilityCapacitySubject; ProductionWorkerAuthorityKind; ProductionWorkerHandle; ProductionSupportModifierKind; IProductionFacilityHandleQuery; IProductionBillDetachedFacilityPersistence; IProductionAssemblyBridge; IProductionInputDestinationClaimRuntime; IProductionBillCoreQuery; IProductionBillCoreOrderCommand; IProductionBillCoreWorkExecution,class; enum; interface; struct,ai-decision; mutation-boundary-or-orchestration; persistence; read-projection; state-authority-or-registry,dictionary-index; allocation-control; transaction-idempotency,
Assets/Scripts/Models/Economy/Content/ProductionBillRuntime.cs,models:economy,Models,Economy,runtime,,7,ProductionBillRuntime; in; in; in; in; in; WipTerminalCheckpointGcCandidate,class; record,runtime-support,dictionary-index; transaction-idempotency,architecture-system:06
Assets/Scripts/Models/Economy/Content/ProductionBillRuntimeDependencies.cs,models:economy,Models,Economy,runtime,,3,ProductionBillOrderDependencies; ProductionBillExecutionDependencies; EmptyProductionPreparedOutputRoutingAuthority,class,state-authority-or-registry,,
Assets/Scripts/Models/Economy/Content/ProductionBillSnapshotProjector.cs,models:economy,Models,Economy,runtime,,2,IProductionBillSnapshotProjector; ProductionBillSnapshotProjector,class; interface,read-projection,dictionary-index,
