source_path,code_system,layer,domain,scope,namespace,declared_symbol_count,declared_symbols,symbol_kinds,architectural_roles,optimization_techniques,architecture_system_ids
Assets/Scripts/Services/Character/AI/Editor/CharacterAiPlanDebugScenarios.cs,services:character,Services,Character,editor-verification,,1,CharacterAiPlanDebugScenarios,class,ai-decision; authored-definition; editor-verification; validation,,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiPlanProbeActions.cs,services:character,Services,Character,editor-verification,,9,ProbeExitDungeonActionSet; ProbeEatActionSet; ProbeWorkActionSet; ProbeShoppingActionSet; ProbeLookAroundActionSet; ProbeWaitActionSet; ProbeVolatileWorkActionSet; ProbeContinuableWorkActionSet; ProbeOneShotWorkActionSet,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiPlanTestScenePreparer.cs,services:character,Services,Character,editor-verification,,1,CharacterAiPlanTestScenePreparer,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiPriorityCornerCaseDebugScenarios.cs,services:character,Services,Character,editor-verification,,6,CharacterAiPriorityCornerCaseDebugScenarios; FixedScoreConsideration; TestActionSet; PriorityScenarioWorld; PermissivePriorityRoomPolicy; TestHallwayOccupant,class,ai-decision; authored-definition; editor-verification; validation,dictionary-index,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiRequiredActionAssetBuilder.cs,services:character,Services,Character,editor-verification,,1,CharacterAiRequiredActionAssetBuilder,class,ai-decision; authored-definition; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiSelfCarePlayModeVerifier.cs,services:character,Services,Character,editor-verification,,3,CharacterAiSelfCarePlayModeVerifier; CharacterAiSelfCarePlayModeRunner; MonoBehaviourState,class; struct,ai-decision; editor-verification,dictionary-index,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiStressDebugScenarios.cs,services:character,Services,Character,editor-verification,,9,CharacterAiStressDebugScenarios; SynchronousAiProfileResult; LargeGridAiProfileResult; FixedSchedulerService; FixedProfileClock; PlayModeProfileSession; StressWorld; TestHallwayOccupant; TestStairOccupant,class,ai-decision; authored-definition; editor-verification; mutation-boundary-or-orchestration; validation,dictionary-index; cadence-throttling,
Assets/Scripts/Services/Character/AI/Editor/CharacterAiSynchronousTerminalPlayModeVerifier.cs,services:character,Services,Character,editor-verification,,2,CharacterAiSynchronousTerminalPlayModeVerifier; CharacterAiSynchronousTerminalPlayModeRunner,class,ai-decision; authored-definition; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/CharacterAlarmResponsePlayModeVerifier.cs,services:character,Services,Character,editor-verification,,3,CharacterAlarmResponsePlayModeVerifier; CharacterAlarmResponsePlayModeRunner; MonoBehaviourState,class; struct,ai-decision; authored-definition; editor-verification,dictionary-index; revision-bound-cache,
Assets/Scripts/Services/Character/AI/Editor/CharacterConsumableActionFaultPlayModeVerifier.cs,services:character,Services,Character,editor-verification,,5,CharacterConsumableActionFaultPlayModeVerifier; CharacterConsumableActionFaultPlayModeRunner; ConsumableFaultKind; LeaseFixture; MonoBehaviourState,class; enum; struct,ai-decision; editor-verification,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Character/AI/Editor/CharacterFeedbackDebugScenarios.cs,services:character,Services,Character,editor-verification,,3,CharacterFeedbackDebugScenarios; rewrite; response,class; record,ai-decision; editor-verification; validation,dictionary-index,
Assets/Scripts/Services/Character/AI/Editor/CharacterLogNarrativePlayModeVerifier.cs,services:character,Services,Character,editor-verification,,4,CharacterLogNarrativePlayModeVerifier; CharacterLogNarrativePlayModeVerificationRunner; FixedLocalLlmRuntimeProvider; DeferredCharacterRecordRuntime,class,ai-decision; editor-verification; validation,,
Assets/Scripts/Services/Character/AI/Editor/CharacterModelDebugScenarios.cs,services:character,Services,Character,editor-verification,,1,CharacterModelDebugScenarios,class,ai-decision; editor-verification; validation,hash-membership,
Assets/Scripts/Services/Character/AI/Editor/CharacterProgressionDebugScenarios.cs,services:character,Services,Character,editor-verification,,17,CharacterProgressionDebugScenarios; ActorFixture; TestSettingsProvider; ImmediateSkillGenerationService; MissingLlmRuntimeProvider; TestLlmRuntimeProvider; SequencedLlmRuntime; NeverCompletingLlmRuntime; DelayedSkillLlmRuntime; MutableUiClock; CharacterPopulationDebugScenarios; MissingFactionContractQuery; PopulationFixture; RecordingCharacterLifePublicationService; FixedPopulationRunSeedProvider; ImmediateSkillGenerationService; PopulationSettingsProvider,class,ai-decision; editor-verification; mutation-boundary-or-orchestration; read-projection; validation,hash-membership; revision-bound-cache,
Assets/Scripts/Services/Character/AI/Editor/CharacterSkillRuntimePlayModeVerifier.cs,services:character,Services,Character,editor-verification,,1,CharacterSkillRuntimePlayModeVerifier,class,ai-decision; editor-verification,dictionary-index,
Assets/Scripts/Services/Character/AI/Editor/CharacterStatDebugScenarios.cs,services:character,Services,Character,editor-verification,,1,CharacterStatDebugScenarios,class,ai-decision; authored-definition; editor-verification; validation,dictionary-index,
Assets/Scripts/Services/Character/AI/Editor/CharacterVisitorControlJourneyPlayModeVerifier.cs,services:character,Services,Character,editor-verification,,2,CharacterVisitorControlJourneyPlayModeVerifier; CharacterVisitorControlJourneyPlayModeRunner,class,ai-decision; editor-verification,dictionary-index; hash-membership; revision-bound-cache,
Assets/Scripts/Services/Character/AI/Editor/CustomerAiDebugScenarios.cs,services:character,Services,Character,editor-verification,,5,CustomerAiDebugScenarios; PrimitiveFallbackProbe; FixedScoreConsideration; CustomerAiScenarioWorld; TestHallwayOccupant,class,ai-decision; authored-definition; editor-verification; validation,transaction-idempotency,
Assets/Scripts/Services/Character/AI/Editor/CustomerCheckoutPatiencePlayModeVerifier.cs,services:character,Services,Character,editor-verification,,3,CustomerCheckoutPatiencePlayModeVerifier; CustomerCheckoutPatiencePlayModeRunner; CheckoutAlertListener,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/EditorCharacterSkillGenerationService.cs,services:character,Services,Character,editor-verification,,1,EditorCharacterSkillGenerationService,class,ai-decision; editor-verification; mutation-boundary-or-orchestration,revision-bound-cache,
Assets/Scripts/Services/Character/AI/Editor/EditorCharacterSkillSettingsFactory.cs,services:character,Services,Character,editor-verification,,1,EditorCharacterSkillSettingsFactory,class,ai-decision; authored-definition; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/EditorResidentSettlementStandingQuery.cs,services:character,Services,Character,editor-verification,,1,EditorResidentSettlementStandingQuery,class,ai-decision; editor-verification; read-projection,,
Assets/Scripts/Services/Character/AI/Editor/FacilityCandidateCacheEditorFacade.cs,services:character,Services,Character,editor-verification,,1,FacilityCandidateCache,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/NavigationPerformanceBatchVerifier.cs,services:character,Services,Character,editor-verification,,1,NavigationPerformanceBatchVerifier,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/OwnerDebugScenarios.cs,services:character,Services,Character,editor-verification,,1,OwnerDebugScenarios,class,ai-decision; editor-verification; validation,,
Assets/Scripts/Services/Character/AI/Editor/PriorityCommandDebugScenarios.cs,services:character,Services,Character,editor-verification,,3,PriorityCommandDebugScenarios; CommandScenarioWorld; TestHallwayOccupant,class,ai-decision; authored-definition; editor-verification; mutation-boundary-or-orchestration; validation,,
Assets/Scripts/Services/Character/AI/Editor/StaffDiscontentDebugScenarios.cs,services:character,Services,Character,editor-verification,,3,StaffDiscontentDebugScenarios; ScenarioRuntime; StaffDiscontentFailureSection,class,ai-decision; editor-verification; validation,hash-membership; revision-bound-cache,
Assets/Scripts/Services/Character/AI/Editor/StaffDutyDebugScenarios.cs,services:character,Services,Character,editor-verification,,5,StaffDutyDebugScenarios; OpenDoorAccessQuery; WorkScenarioWorld; TestHallwayOccupant; TestStairOccupant,class,ai-decision; authored-definition; editor-verification; read-projection; validation,,
Assets/Scripts/Services/Character/AI/Editor/StaffRebellionResponseDebugScenarios.cs,services:character,Services,Character,editor-verification,,2,StaffRebellionResponseDebugScenarios; RebellionScenarioWorld,class,ai-decision; authored-definition; editor-verification; validation,,
Assets/Scripts/Services/Character/AI/Editor/StartPartyPreparationPlayModeVerifier.cs,services:character,Services,Character,editor-verification,,2,StartPartyPreparationPlayModeVerifier; StartPartyPreparationPlayModeRunner,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/V19ChildSafetyDebugScenarios.cs,services:character,Services,Character,editor-verification,,1,V19ChildSafetyDebugScenarios,class,ai-decision; editor-verification; validation,,
Assets/Scripts/Services/Character/AI/Editor/V24NarrativeLiveModelProbe.cs,services:character,Services,Character,editor-verification,,7,V24NarrativeLiveModelProbe; values; OllamaStreamChunk; OllamaStreamMessage; LiveCallResult; LiveProbeReport; ProfileProbeResult,class; enum; struct,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/V24NarrativeStructuredOutputDebugScenarios.cs,services:character,Services,Character,editor-verification,,2,V24NarrativeStructuredOutputDebugScenarios; NarrativeQueryStub,class,ai-decision; editor-verification; read-projection; validation,,
Assets/Scripts/Services/Character/AI/Editor/V25MountedBaseModelSmokeTest.cs,services:character,Services,Character,editor-verification,,7,V25MountedBaseModelSmokeTest; line; ChatResponse; ChatChoice; ChatMessage; RecordOutput; SmokeReport,class; record,ai-decision; editor-verification,,
Assets/Scripts/Services/Character/AI/Editor/V25NarrativeInferenceDebugScenarios.cs,services:character,Services,Character,editor-verification,,2,V25NarrativeInferenceDebugScenarios; SchedulerFixture,class,ai-decision; editor-verification; validation,cadence-throttling,
Assets/Scripts/Services/Character/AI/Editor/WorkPriorityDebugScenarios.cs,services:character,Services,Character,editor-verification,,3,WorkPriorityDebugScenarios; WorkScenarioWorld; TestHallwayOccupant,class,ai-decision; editor-verification; validation,dictionary-index,
Assets/Scripts/Services/Character/AI/FacilityCandidateCache.cs,services:character,Services,Character,runtime,,5,IFacilityCandidateCache; FacilityCandidateCacheStore; GridFacilityCache; NearestCandidateKey; NearestCandidateScan,class; interface; struct,ai-decision; state-authority-or-registry,dictionary-index; hash-membership,
Assets/Scripts/Services/Character/AI/FacilityCandidateScorer.cs,services:character,Services,Character,runtime,,1,FacilityCandidateScorer,class,ai-decision,,
Assets/Scripts/Services/Character/AI/FacilityScoringContext.cs,services:character,Services,Character,runtime,,1,FacilityScoringContext,struct,ai-decision,,
Assets/Scripts/Services/Character/AI/GlobalFacilityReputationLedger.cs,services:character,Services,Character,runtime,,5,GlobalFacilityReputationSnapshot; GlobalFacilityReputationLedgerState; GlobalFacilityReputationRestoreCandidate; GlobalFacilityReputationRestoreTransaction; GlobalFacilityReputationLedger,class,ai-decision; persistence; read-projection; state-authority-or-registry,dictionary-index,
Assets/Scripts/Services/Character/AI/Idle/IdleBehavior.cs,services:character,Services,Character,runtime,,10,IIdleBehavior; StaffWanderIdleBehavior; StaticWaitIdleBehavior; QueueWaitIdleBehavior; InspectFacilityIdleBehavior; ShortChatIdleBehavior; ShelterFromWeatherIdleBehavior; StepAsideIdleBehavior; MoodDrivenWanderIdleBehavior; IdleBehaviorRunner,class; interface,ai-decision,,
Assets/Scripts/Services/Character/AI/LlmJsonResponseParser.cs,services:character,Services,Character,runtime,,6,LlmJsonResponseParser; MoodImpulseJsonDto; CustomerPersonaJsonDto; MacroGoalJsonDto; SocialRumorJsonDto; BubbleLineJsonDto,class,ai-decision,,
Assets/Scripts/Services/Character/AI/NarrativeRequestContext.cs,services:character,Services,Character,runtime,,2,NarrativeRequestContextBuilder; NarrativeAuthorityContextBootstrap,class,ai-decision; state-authority-or-registry,,
Assets/Scripts/Services/Character/AI/RestoreWorldCandidateIndex.cs,services:character,Services,Character,runtime,,4,IRestoreWorldCandidateQuery; IRestoreWorldCandidatePublisher; IRestoreHaulDeliveryIntentCandidateQuery; RestoreWorldCandidateIndex,class; interface,ai-decision; persistence; read-projection; state-authority-or-registry,revision-bound-cache,
Assets/Scripts/Services/Character/AI/SocialReputationRuntime.cs,services:character,Services,Character,runtime,,1,SocialReputationRuntime,class,ai-decision,dictionary-index,
Assets/Scripts/Services/Character/AI/SocialRumorPromptComposer.cs,services:character,Services,Character,runtime,,1,SocialRumorPromptComposer,class,ai-decision,,
Assets/Scripts/Services/Character/CareerApplicationAdapter.cs,services:character,Services,Character,runtime,,3,CareerApplicationAdapter; CareerDurableEquipmentAwardRuntime; CareerMentorshipAwardEffect,class,runtime-support,dictionary-index,
