source_path,code_system,layer,domain,scope,namespace,declared_symbol_count,declared_symbols,symbol_kinds,architectural_roles,optimization_techniques,architecture_system_ids
Assets/Scripts/Services/Combat/Editor/EquipmentEvolutionInputOwnerDebugScenarios.cs,services:combat,Services,Combat,editor-verification,,6,EquipmentEvolutionInputOwnerDebugScenarios; MutableBuildingWorld; RecordingDelivery; FixedMassQuery; AuthorityFixture; RecordingRelease,class,authored-definition; editor-verification; read-projection; state-authority-or-registry; validation,dictionary-index; revision-bound-cache; transaction-idempotency,
Assets/Scripts/Services/Combat/Editor/EquipmentEvolutionMaterialOutboxFixture.cs,services:combat,Services,Combat,editor-verification,,4,EquipmentEvolutionMaterialOutboxFixture; TestContext; CandidateQuery; FailOnce,class,ai-decision; editor-verification; event-or-transaction; read-projection,transaction-idempotency,
Assets/Scripts/Services/Combat/Editor/EquipmentItemStateV18DebugScenarios.cs,services:combat,Services,Combat,editor-verification,,1,EquipmentItemStateV18DebugScenarios,class,editor-verification; validation,,
Assets/Scripts/Services/Combat/Editor/EquipmentMaintenanceSupplyPlayModeVerifier.cs,services:combat,Services,Combat,editor-verification,,1,EquipmentMaintenanceSupplyPlayModeVerifier,class,ai-decision; editor-verification,,
Assets/Scripts/Services/Combat/Editor/EquipmentModuleInputOwnerDebugScenarios.cs,services:combat,Services,Combat,editor-verification,,1,EquipmentModuleInputOwnerDebugScenarios,class,editor-verification; validation,,
Assets/Scripts/Services/Combat/Editor/EquipmentRepairMaterialOutboxFixture.cs,services:combat,Services,Combat,editor-verification,,5,EquipmentRepairMaterialOutboxFixture; TestContext; CandidateQuery; FixtureOccupancy; FailOnce,class,ai-decision; editor-verification; event-or-transaction; read-projection,transaction-idempotency,
Assets/Scripts/Services/Combat/Editor/StrictProgressionCombatSaveDebugScenarios.cs,services:combat,Services,Combat,editor-verification,,2,StrictProgressionCombatSaveDebugScenarios; EvolutionPersistenceFake,class,editor-verification; persistence; validation,,
Assets/Scripts/Services/Combat/EquipmentEvolutionContracts.cs,services:combat,Services,Combat,runtime,,8,EquipmentEvolutionSaveData; EquipmentEvolutionAggregateState; EquipmentEvolutionRestoreCandidate; IEquipmentEvolutionPersistence; IEquipmentEvolutionRuntime; IAttunementRuntime; EvolutionCatalystItemId; EvolutionCatalystProgression,class; interface,persistence; state-authority-or-registry,,
Assets/Scripts/Services/Combat/EquipmentEvolutionInputOwnerRuntime.cs,services:combat,Services,Combat,runtime,,7,IEquipmentEvolutionInputDeliveryGateway; EquipmentEvolutionInputDeliveryGateway; EquipmentEvolutionInputOwnerDescriptor; EquipmentEvolutionInputOwnerProjection; IEquipmentEvolutionInputOwnerRuntime; EquipmentEvolutionInputOwnerAuthority; EquipmentEvolutionInputOwnerRuntime,class; interface; struct,read-projection; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentEvolutionMaterialOutbox.cs,services:combat,Services,Combat,runtime,,1,EquipmentEvolutionMaterialOutbox,class,event-or-transaction,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentEvolutionMaterialRestoreGuard.cs,services:combat,Services,Combat,runtime,,2,EquipmentEvolutionMaterialRestoreGuard; ExpectedReceipt,class,event-or-transaction; persistence; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentEvolutionRestoreBuilder.cs,services:combat,Services,Combat,runtime,,1,EquipmentEvolutionRestoreBuilder,class,persistence; state-authority-or-registry,dictionary-index; hash-membership; transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentEvolutionRules.cs,services:combat,Services,Combat,runtime,,1,EquipmentEvolutionRules,class,runtime-support,dictionary-index; cadence-throttling,architecture-system:12
Assets/Scripts/Services/Combat/EquipmentEvolutionRuntime.cs,services:combat,Services,Combat,runtime,,1,EquipmentEvolutionRuntime,class,runtime-support,dictionary-index; hash-membership,architecture-system:12
Assets/Scripts/Services/Combat/EquipmentExpeditionRewardService.cs,services:combat,Services,Combat,runtime,,4,EquipmentExpeditionRewardRequest; EquipmentExpeditionRewardResult; IEquipmentExpeditionRewardService; EquipmentExpeditionRewardService,class; interface; struct,mutation-boundary-or-orchestration,,
Assets/Scripts/Services/Combat/EquipmentHistoryTransferRuntime.cs,services:combat,Services,Combat,runtime,,1,EquipmentHistoryTransferRuntime,class,runtime-support,hash-membership,
Assets/Scripts/Services/Combat/EquipmentMaintenanceAggregateState.cs,services:combat,Services,Combat,runtime,,2,EquipmentMaintenanceAggregateState; EquipmentMaintenanceRestoreCandidate,class,ai-decision; persistence; state-authority-or-registry,dictionary-index,
Assets/Scripts/Services/Combat/EquipmentMaintenanceRuntime.cs,services:combat,Services,Combat,runtime,,13,CombatEquipmentRepairOrderState; EquipmentMaintenancePolicyData; EquipmentRepairMaterialTransferInput; CombatEquipmentRepairTerminalEffectPhase; CombatEquipmentRepairTerminalEffectSaveData; CombatEquipmentRepairOrder; EquipmentMaintenanceAssignmentSaveData; CombatEquipmentMaintenanceSaveData; ICombatEquipmentMaintenanceRuntime; ICombatEquipmentMaintenanceOrderQuery; ICombatEquipmentRepairTerminalEffectQuery; CombatEquipmentMaintenanceFacilityUtility; EquipmentMaintenancePolicyRuntime,class; enum; interface,ai-decision; persistence; read-projection,dictionary-index; hash-membership,architecture-system:12
Assets/Scripts/Services/Combat/EquipmentMaintenanceRuntimeServices.cs,services:combat,Services,Combat,runtime,,3,EquipmentMaintenanceItemServices; EquipmentMaintenanceWorldServices; EquipmentMaintenanceClockServices,class,ai-decision; mutation-boundary-or-orchestration,,
Assets/Scripts/Services/Combat/EquipmentMaintenanceSaveValidation.cs,services:combat,Services,Combat,runtime,,1,EquipmentMaintenanceSaveValidation,class,ai-decision; persistence,dictionary-index; hash-membership,
Assets/Scripts/Services/Combat/EquipmentModuleInputOwnerRuntime.cs,services:combat,Services,Combat,runtime,,5,IEquipmentModuleInputOwnerRuntime; EquipmentModuleInputOwnerAuthority; EquipmentModuleInputOwnerRuntime; EquipmentModuleInputOwnerLifecycleRuntime; EquipmentModuleInputOwnerRestoreParticipant,class; interface,persistence; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentModulePreparedOutputBinder.cs,services:combat,Services,Combat,runtime,,2,EquipmentModulePreparedOutputCodec; EquipmentModulePreparedOutputBinder,class,runtime-support,,
Assets/Scripts/Services/Combat/EquipmentModuleRuntime.cs,services:combat,Services,Combat,runtime,,3,IEquipmentModuleAppraisalRecovery; EquipmentModuleRuntime; EquipmentModuleAppraisalRestoreRecovery,class; interface,ai-decision; persistence; state-authority-or-registry,transaction-idempotency,architecture-system:12
Assets/Scripts/Services/Combat/EquipmentProgressionCraftOperationContributor.cs,services:combat,Services,Combat,runtime,,3,LineageTransferCraftOperationContributor; EquipmentProgressionFacilityOutputDispositionContributor; Descriptor,class; struct,event-or-transaction,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentRepairMaterialOutbox.cs,services:combat,Services,Combat,runtime,,1,EquipmentRepairMaterialOutbox,class,ai-decision; event-or-transaction,transaction-idempotency,
Assets/Scripts/Services/Combat/EquipmentRepairMaterialRestoreGuard.cs,services:combat,Services,Combat,runtime,,1,EquipmentRepairMaterialRestoreGuard,class,ai-decision; persistence; state-authority-or-registry,dictionary-index; hash-membership; transaction-idempotency,
Assets/Scripts/Services/Combat/ResourceEquipmentModuleCatalog.cs,services:combat,Services,Combat,runtime,,1,ResourceEquipmentModuleCatalog,class,runtime-support,dictionary-index,
Assets/Scripts/Services/Combat/Work/RepairWorkExecutionHandler.cs,services:combat,Services,Combat,runtime,,1,RepairWorkExecutionHandler,class,ai-decision; mutation-boundary-or-orchestration,,
